anon_student_id,condition,Posttest,Practice,Pretest
29052,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29052,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29052,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29053,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29053,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,3,2
29053,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29053,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,7,4
29053,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29053,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,22,14
29053,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29053,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29054,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29054,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29054,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29054,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29054,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29054,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,13,6
29054,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29054,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29055,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29055,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29055,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29055,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29055,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29055,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29055,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29055,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29056,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29056,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29056,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29056,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29056,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29056,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29056,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29056,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29057,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29057,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29057,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29057,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29057,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29057,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29057,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,9
29057,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29058,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,2,2
29058,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29058,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,2,2
29058,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29058,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,12,8
29058,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29058,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,4,8
